Total Print Distance,X-Printer 1,Y-Printer 1,X-Printer 2,Y-Printer 2,X-Printer 3,Y-Printer 3,X-Printer 4,Y-Printer 4,X-Printer 5,Y-Printer 5
335403.28761,9.54838387188,300.57997184,67.1419335267,325.160877291,245.899844791,525.502739365,642.714810074,679.974230398,617.96875437,848.987495175
195960.639055,163.771323952,20.2297383532,539.240229935,444.030679328,671.784015383,226.760845007,274.177775837,824.011558782,621.717496941,834.823443572
258576.876059,160.180981021,276.160901336,234.666852009,261.697150597,399.417346863,584.385224025,163.584762195,859.797390515,754.081870767,901.889669164
231265.953712,87.9257801848,252.306900018,436.967482581,256.624107914,471.590574104,364.555964803,712.867928263,82.0027427614,191.233737336,857.517924231
245173.252766,210.961694571,121.799930387,381.970401231,410.380234579,356.244416931,786.559122833,546.800555098,679.819691912,656.719398585,957.380652216
218774.320692,381.753252019,397.28818426,86.1473597068,602.807304556,536.172465393,296.464015162,84.1582360168,619.26308667,688.59830098,670.419582073
279983.437322,104.813212054,577.31565849,327.639646391,590.827437669,131.555522205,751.594352471,779.377180889,572.55695053,527.498027817,927.296501165
297693.396813,503.091391847,587.222587765,401.152984637,750.63117514,185.702500055,891.301323197,736.819334104,741.355033656,586.3074408,872.054179851
240247.447365,364.689688604,135.629011032,10.2287929928,573.251569994,586.730376735,27.2837952564,348.478929517,655.549101762,731.779614436,313.145763092
293491.353845,458.453218179,4.70322029888,180.686510311,889.691910136,602.444239814,776.700998218,736.816788385,716.491555234,740.141102066,969.817995223
276871.719259,251.809214922,37.7461619126,564.830336557,17.3133312472,627.738616662,163.037760524,616.209447214,449.141176519,541.546405763,903.279347551
210646.649219,353.370987289,265.357620578,381.190125805,387.024729354,631.706326232,191.201262255,370.559661204,749.541659327,1.92797255967,895.08237873
185975.392204,222.410253939,178.673608917,178.259467088,650.658358187,601.245369289,355.78710847,394.45952086,612.998850053,583.304731185,841.494297512
252849.359378,110.026909439,310.570412447,348.415073595,125.049277631,595.643806414,69.7644950946,414.476866637,659.385476063,419.520312254,914.676610262
296852.561975,252.997002861,246.999109191,186.618279759,326.680750731,453.440286723,741.700836782,81.2421285535,1007.00589117,565.837274216,973.690048113
212231.30305,175.375489385,26.6392630451,196.223401945,447.584669921,690.945863512,209.797225578,585.971568275,484.613106194,319.720220571,973.208056906
202894.063294,482.35601853,226.349193388,65.5949650191,565.625583677,430.282626749,518.386658155,700.829471452,368.475652427,168.894171539,916.694472607
238631.122519,150.211180046,448.286559701,504.701593182,164.937360757,565.808738681,648.930479097,648.993434645,624.459142362,642.484443962,901.242497305
289613.791932,229.53752254,23.8153739977,127.077244652,390.083376275,431.506816444,261.17936368,389.117480021,436.205690722,586.701182287,433.534105138
235656.30038,127.778938652,118.266963384,463.999079918,153.489341819,536.338181423,441.837210609,4.06545174145,914.794205512,663.846721952,831.423350517
319453.840325,407.301161294,45.0344502945,392.479081318,220.331311154,568.179543144,295.609628497,636.497940211,111.146136345,770.811588035,889.471038478
224282.060211,136.719295139,207.905440788,489.910976564,62.8414061362,221.553371869,535.802468328,705.208948096,543.125481541,304.86407541,983.085180273
321333.514365,1.89372820757,5.18547624802,341.668252236,55.2152975324,294.331199637,309.064584044,349.791431848,367.887319722,663.895438748,474.28465822
248270.636867,314.550473095,37.5686085882,632.48208941,398.784490767,449.456455344,702.536675859,666.900988649,939.454922895,581.921582196,1003.73980587
267249.367864,652.680051619,103.659102864,551.447978269,383.781272164,678.24085828,67.2539878121,449.321455367,975.548776288,689.668907471,832.843497983
261473.308757,128.687350744,61.951084088,488.76531749,546.69419621,202.130551746,715.00798661,577.598117473,670.774300364,672.644825941,577.219774379
248068.383065,179.191953618,45.4622227098,476.859583633,232.234468903,256.660473249,509.36808917,655.76906497,16.3208111135,562.571103009,664.373655589
207563.798088,48.5777078374,174.876549402,114.45024098,524.833869365,458.566509183,478.078548213,635.758990096,201.6511868,316.97757082,804.559340082
229232.910902,244.416714762,419.853913783,2.23667354275,534.254345288,701.240780705,331.446366743,394.681195979,782.404675834,576.052661929,693.802337345
301205.402275,768.989772315,207.81687532,458.273660739,733.193931546,662.396472612,631.270270582,394.803108664,921.599907674,762.798885788,770.098108944
277737.10307,257.264885797,368.11586231,553.585770464,586.906008208,736.443781428,505.337635744,620.190916449,778.779449128,677.196852646,913.026042153
302493.731607,267.203438366,42.7249058577,621.412295468,79.9129886425,98.7080626508,813.812975259,251.194520361,859.573527278,13.5953984844,952.011408518
218827.844935,468.82140608,120.542217903,58.6110028314,640.994504324,349.442678335,634.166230448,512.302803767,591.295376738,697.193827232,400.012655621
300405.001291,99.7262755895,248.27243608,373.903689311,171.880498385,777.197300661,524.624439045,607.186271602,830.884778939,594.119212336,940.015802384
270945.954617,86.8325946652,220.153092085,94.1503818972,370.103422912,173.919688907,342.798343308,568.299567886,446.209787989,519.335694354,803.985298512
217086.416824,417.811044667,274.348841322,112.334357865,678.916768751,219.08407044,955.337524304,616.270560187,843.690769228,585.858259889,972.006044763
226485.600253,62.72034469,302.794073041,564.857656558,202.696943163,627.246302475,360.892055699,41.5838071192,924.505716969,758.750167896,953.973925898
278662.699095,185.15462541,335.126659792,569.816690563,530.192125448,472.218596801,738.349862588,743.762521917,588.952597639,609.21596646,732.701535242
244248.174631,66.9568198356,120.06970347,575.386100491,142.738652565,95.7840523589,727.942118877,295.648155967,911.059517806,750.782475999,970.743720141
228159.732353,531.067941849,216.201834153,529.681311538,338.223400162,486.793499981,761.148190357,585.563624336,858.679472722,299.363718365,1002.43129119
313991.097345,84.3203735328,164.616676545,425.14662431,102.353517804,490.211238919,77.4492713914,581.461071014,601.94943758,655.052278358,786.271073177
207939.15631,433.124010861,237.771027703,692.82943349,128.022901168,697.195188925,299.493128861,279.530734659,889.440318659,535.647003839,837.609960476
221428.710628,48.6563028521,411.631659959,392.088234979,370.57359129,574.232310854,185.929098004,246.690608273,610.935439438,36.2862022696,919.268685372
238002.286551,122.250266208,144.90161681,501.660048371,43.2023154579,300.65531503,559.951701585,191.35962764,779.875226085,778.854485213,897.04294508
344584.821524,91.1177043981,425.57340799,68.9747864674,447.513628517,221.677118776,733.290724801,586.691683663,771.758941326,672.713085198,912.772390989
283868.887423,209.184796058,298.63868174,629.671203428,407.743298599,723.736368124,792.410518002,657.142174692,885.527643472,666.878477008,972.812383326
339261.282835,275.041836173,83.4337890665,69.3844957476,347.190046178,334.746954947,174.836951019,413.988792046,187.086320598,84.4334459139,998.346831051
220794.629141,198.287185666,562.510016098,17.0288555632,746.292102821,709.960272387,252.627466809,757.80985021,381.536657223,637.590622505,885.39707529
334849.406723,166.111303797,52.5771321692,208.296653822,85.9387214613,35.8120012038,265.251344967,293.180627048,746.131001067,733.040215919,911.735570841
281532.271485,190.580987453,310.716243255,327.635683266,160.058446845,508.81486372,443.51998865,680.747973633,845.250031157,727.340963612,916.779638651
234136.277663,165.966380926,361.080239221,453.892314758,271.098682132,431.018095389,486.365082321,439.259958339,849.185446672,784.642452124,960.805903342
318052.893437,525.503266329,664.922462335,737.236695015,459.632726855,18.2148268331,951.571287732,519.600330898,804.372192727,433.110647475,951.969343604
259908.312586,68.1517391502,62.8425530131,327.767918828,45.8857620915,281.541803,841.92257377,758.490178851,471.56907591,517.778496221,862.376083784
292397.102353,234.773465112,580.52160547,459.022246083,603.891891604,281.954783347,758.979482897,64.7135004327,815.764466453,570.165226704,695.094508326
335232.441367,224.461182582,188.288286482,312.011473747,59.546433877,14.6388908631,415.531834861,513.396404114,86.0611410116,771.206986577,705.100077911
243142.248279,266.259675012,99.6643319112,679.353611655,360.221368499,426.652887049,667.56111355,768.427982266,396.746974881,516.723422899,1000.4942611
206920.719787,188.843459081,270.957134172,394.064215552,190.872260054,109.061971705,830.289946672,738.967959245,460.008058459,723.662244438,908.382058018
277876.89017,123.654462714,80.3634788677,713.168313637,366.540931105,0.478552036111,826.445268339,474.037630638,905.789000166,544.499117865,894.939510022
270211.975094,71.4144289927,163.75165572,247.068387337,559.094789426,631.026552737,550.50150346,270.300728093,949.566614044,283.950261812,999.196022264
284306.511821,109.566766982,407.975540241,291.587251754,531.865463133,724.230408864,591.815051194,28.636793563,961.418933681,530.550185304,863.29241846
281642.466803,584.173559026,464.045489506,552.944677412,742.892907246,53.6742509003,932.393567341,634.439342152,762.332015244,551.981054572,874.629921071
281124.734439,46.2388900293,342.555651281,151.901175991,578.708967354,525.857103974,541.481883622,452.135377355,791.69165615,464.228653463,799.607755428
265951.250242,20.6653826097,64.3988224831,242.463353324,306.452730276,327.214950921,580.163938105,255.539169104,717.163092587,624.299299627,732.900631771
270822.62424,459.299114617,504.575872778,701.879277765,71.959432083,780.267940558,135.580825599,505.564255318,777.891978447,581.681339704,878.410713479
283385.950867,219.96547731,15.805169175,540.903312635,292.639173763,534.76347913,629.082015592,554.90634311,782.008999358,778.216816319,762.74512336
215048.784546,456.676262586,151.413906904,366.494728019,420.932383366,596.591997263,243.525595802,170.733748813,828.019321608,134.567354138,927.194196917
245579.107502,86.104187192,105.496788582,415.313289237,414.361071974,488.177899739,490.000141085,24.8986050904,778.973147249,689.577422005,961.528521103
266903.062697,129.048863445,661.201009854,712.708776441,53.8858572667,713.843770191,221.670334224,198.159622995,790.982010411,297.854599186,1005.92879174
275302.206848,29.984244312,198.478009318,166.633799514,292.989457579,238.56789015,531.214895975,657.361929266,65.5930090721,121.955766965,875.412641582
267214.499891,42.9765978054,417.632654958,300.545610087,390.459866941,199.388343182,655.251188687,555.761250524,705.654326567,518.335585158,814.518027914
239322.019682,184.616067051,230.717458309,470.052829699,12.0280933238,22.8000581044,584.382594768,354.927782711,637.255487613,688.708453236,334.256412297
291353.193487,166.276777428,75.1435238055,189.830514591,407.251843754,273.23555038,602.170970932,554.767111104,635.774761192,738.917396978,686.208817962
226951.921526,266.971489857,246.38522179,415.835637792,194.736673713,486.150891097,185.520566044,574.367315739,571.010138871,110.736009949,937.500789855
334792.199205,71.2732325496,454.519274277,299.286609195,583.792873673,352.016695895,639.308096545,42.8770489904,739.541050576,639.530298601,822.84925155
229948.687367,160.214891184,373.0801466,411.857083703,348.253951526,216.43624018,561.400026955,631.241083629,188.189566979,358.272183656,554.994293644
271490.076923,42.9020424052,300.725839922,49.4148295574,442.498433268,613.705222089,68.1640986004,370.944684706,648.164220889,769.907692489,973.203352313
357894.029685,131.791883188,354.739596498,118.31297318,418.030342282,43.3187733838,644.204846897,282.32844965,926.371673386,724.496910332,934.521288691
258201.87316,182.471134545,133.522917599,141.438731319,210.287395377,519.024035939,510.573514142,251.693076808,916.432322415,733.005352547,767.152816921
287062.999595,175.1678969,261.695105862,26.3440261797,493.647024842,319.215512989,480.037608972,397.971461833,493.917177021,703.815607149,431.094530717
232090.404451,401.926477924,293.412015238,500.257051841,19.8225284833,551.623300717,76.8781688107,243.539078014,654.281861684,111.582505889,784.628946181
284799.741675,9.20399747106,6.89035712503,411.194338285,42.2474743952,558.678701173,49.2122712319,300.691494006,561.695647083,48.6419664957,904.300516466
340778.64069,261.399853753,137.574603061,74.5842944036,342.470434085,391.481224554,252.873994764,334.760065833,377.276883939,491.697851013,274.338740149
266087.829137,439.473339158,496.806056971,137.857990055,737.61781877,242.061587644,765.089226081,386.917060087,857.627920043,63.4924859501,997.902674482
228468.601509,143.276720293,62.7018816767,413.533073573,43.1216787687,515.304504557,287.221200076,282.535543854,710.419667481,175.270587553,804.403408475
305423.37585,156.332495751,3.70971957115,308.083471942,13.5054922518,108.535384993,338.117741829,744.353848715,70.9616888094,439.479148683,697.022274969
169009.472089,504.705018475,346.229787483,177.927946194,609.182738383,275.25601247,871.377598868,728.207647005,568.7818649,668.726219392,900.275867861
273267.243346,224.777816454,59.4857901055,408.693981287,27.3744801179,405.048019958,267.919074312,652.984143076,57.042829119,464.248288108,673.320005829
237614.915671,4.45013608202,386.394551345,286.056293679,468.922942776,108.697699908,685.996386292,731.97119441,368.493839136,777.349236582,632.654998282
196571.064551,95.0224122431,391.900281607,574.293592634,261.874704809,112.354089997,718.947159471,451.211609625,695.799888184,696.551289728,899.615018215
186454.097012,417.863878184,82.4665713828,317.835107236,316.098032766,519.421719344,179.211332426,563.394276705,483.914393247,233.436423901,727.800705477
192136.753248,182.424001718,591.4861042,505.714173343,384.967453756,459.220999017,446.96335105,150.819803033,859.360964696,750.219705959,962.086982793
313375.536679,284.312397511,474.479089336,354.891138185,508.120678886,462.406660595,779.857625153,524.706496859,918.209430521,608.506246395,874.953339406
294753.062739,44.3991820266,59.4918343866,185.423403604,416.726705162,209.630336827,493.398196599,486.82855281,517.15613553,409.703954341,620.176769575
208107.297954,339.446147721,355.189789515,97.6593001606,649.845517769,726.202605985,264.485269766,738.99075481,307.24562483,347.740170105,754.880798106
280091.414421,154.54965526,323.75912835,258.926855382,539.637517699,242.168132944,677.956436705,430.350820943,632.274180566,673.764128632,677.025106157
298737.261297,357.937568785,148.43085738,358.839613506,155.565057179,193.56184943,397.803615152,7.93693707407,605.296791637,778.803145643,785.578529872
359363.174539,3.4546522131,217.306998936,147.950985804,522.820113364,119.633928569,672.77651028,395.208610764,748.344758907,766.459962927,884.779122402
215899.603619,314.966026509,138.486085253,312.029327957,525.409650021,601.294839176,460.09476259,739.547083235,360.491880245,145.191934789,970.055391418
254396.821734,304.551425314,240.205194082,587.184861706,73.0977947219,271.536169798,948.998842888,130.765263634,993.047247638,580.309997039,929.276092258
212934.859201,283.069506681,388.614929845,699.832475628,192.05384496,441.147991045,794.504848292,138.842233527,965.2089191,739.59574137,782.564231061
205975.65291,371.420603178,415.465267663,737.362984658,73.7936509911,729.640141207,236.002419053,232.797326199,870.004084003,531.041246673,861.105799471
284902.64286,119.883162468,353.352572003,323.889977176,843.246195209,777.324284355,555.857928574,40.1685922709,985.451710497,741.234195929,941.181847788
242180.460297,188.470049704,64.7007472751,295.805503483,127.100901627,89.8501712567,547.625740759,706.53526637,327.133921096,504.907898566,847.21746063
231168.505789,172.724672416,64.9372772939,43.7972506635,290.784367993,262.839739306,255.735688823,553.799636258,351.401062024,225.207058653,873.804373921
206907.542577,79.4744942332,274.708794716,428.834857154,129.715596395,428.056727883,453.582231755,261.383622926,768.050660666,645.997476408,708.173826337
266974.260602,440.875478157,0.927958260708,85.3401567876,458.612237962,640.91011777,672.38001633,173.225897513,930.852907611,458.811207126,864.738975743
215862.132487,357.710366231,207.959422422,83.6106737512,579.884303302,739.481684223,268.096034706,643.624092528,631.665501737,367.370308297,970.677833282
309191.226253,309.457192099,42.9018029348,365.692069381,102.270242657,215.183794495,325.552295126,256.371672685,402.481195675,740.126089285,523.551644629
276933.92866,146.841916331,475.511630387,214.433640677,689.898293534,460.052087042,569.770917595,625.255396966,729.167359335,763.103794372,759.896739028
225343.221141,405.853966227,415.842506985,244.135472029,568.274767592,536.252802618,425.269954538,349.138582116,643.851073762,707.912054847,550.477690686
327890.247016,38.8666187076,782.725666878,512.074556088,610.209978167,16.2659128057,871.185447141,758.167036587,664.718363347,753.354261163,809.931231121
215362.996307,7.55336645047,70.3268625837,291.52861261,248.775599824,481.416836088,363.513691108,328.473790817,613.716964146,722.526795254,892.207988471
267383.499304,373.723910377,48.3284340541,453.75143437,227.129941176,6.20326779508,668.079476398,735.003038665,330.660602028,719.611662342,428.970171636
278154.533164,307.993449542,158.166040073,418.800747244,254.040911386,427.199486583,864.342963409,362.078934808,898.116537211,291.899462686,990.95411336
243224.441605,122.731970519,181.955146094,420.382015663,42.2825858791,432.208209929,453.487726387,317.243887972,822.425079544,480.925581064,753.007688946
218862.055101,230.100450742,368.88167039,524.623423932,115.457398514,446.791857394,344.41708306,556.588667087,99.680364959,234.621024742,666.399136369
207922.496609,42.5020978564,573.136991824,564.87511477,250.385017947,692.978210217,424.894559712,71.0040151229,1001.84729926,593.841538593,918.031059295
218868.519229,94.7067151217,412.441545656,278.556437732,357.784229509,736.569918877,86.3441307907,215.318908726,779.183656059,614.512443022,899.730307815
239482.463539,448.575533374,232.538816529,369.299687317,436.096639055,438.284752152,394.466491965,467.092647727,820.052491226,712.692141752,839.146760845
307086.167158,247.950684816,556.826847498,432.333739187,615.534530872,374.111391464,968.898048384,507.306329049,954.505828513,697.012912176,966.848765814
264439.767317,420.786507771,35.0304049871,280.004000995,494.949042273,504.596810953,788.702760605,671.356335573,658.027228349,541.049701133,993.321976866
217919.989931,185.438229725,248.978049635,444.710363306,18.4192143379,599.830558705,240.96921885,351.93348753,681.427456605,568.405924045,659.586724644
312590.241107,17.5782121341,41.7898250098,48.5263817044,548.426968988,690.845439815,257.917709791,38.4094592339,958.624942522,17.2527386767,997.649771455
225473.827791,136.777613919,291.962356016,23.9304356032,455.572265367,310.295036523,735.170510821,730.99098179,396.605369068,683.856425467,862.910306076
212166.879052,244.642877084,200.036940869,146.975036523,513.979268916,494.688716989,546.810184999,764.311452976,357.206181929,334.238306827,889.527838586
222567.874574,274.000790787,329.442719516,448.957993184,41.7343943604,617.549453614,221.723276684,315.985941362,985.673730489,644.963753128,845.59420999
301521.507132,17.6008366994,66.3962467163,130.819950278,429.044669057,384.246663782,308.26816343,445.214815114,266.824930113,499.046952729,379.903068175
256475.704159,18.727928702,16.8825335752,308.811769602,528.878130942,771.363661727,355.433801149,766.97541617,535.89348203,381.650897988,991.63447408
278495.911874,263.941442197,59.8557983065,130.65413672,365.807855716,255.796343265,388.666344809,468.46218776,139.617088238,417.344000108,583.654312458
216866.222792,436.434732605,365.386114546,74.0209540399,573.009224278,206.9848969,755.926438318,36.0678266837,805.954950796,726.794869042,822.896128008
385993.520468,69.9084842244,52.2584295072,89.0772757489,65.0641861096,68.1114374324,101.746515275,230.255642989,542.529322025,130.691424283,922.417940114
228180.711242,459.508708354,296.012540543,631.826881923,339.334535159,610.554553145,388.753814963,26.3954878363,809.871228766,155.656314478,827.573379185
249991.98685,249.029351152,516.786581689,733.506623535,268.88284763,14.0793516929,823.395669111,193.778054676,861.918896588,70.6081509029,979.544952719
327353.318803,127.552101766,34.9307062669,751.866018834,365.82989638,746.50782489,390.034539558,561.68703695,723.951470299,687.603618675,898.230526193
331307.236435,286.001580638,14.1707472462,132.186339236,299.55877411,141.30664624,463.896489786,302.624605982,897.801680982,606.290537472,1000.66603035
310133.268748,201.382324094,320.518804439,408.158766242,17.6714786927,38.1148722152,408.261074884,228.521419085,460.103862296,473.135758472,304.858466432
313872.117589,430.760796734,595.561625312,373.839565751,667.026586324,42.4686312835,817.224460555,52.3487706441,956.408943733,750.114940462,956.60197119
289047.830336,12.7725384727,501.077768365,496.126069864,546.866966582,327.713349769,712.672903763,444.790442981,692.270921673,665.519018827,585.2938816
257449.239871,54.6482973329,178.544117887,450.562630022,165.938046673,298.162567143,498.174842818,592.252739169,32.7938989438,391.119923294,741.44574817
219902.510703,233.836145533,235.880508317,213.131327444,655.046588993,422.7890356,678.879380994,259.42962368,789.527440817,733.992546046,504.673551116
275062.51593,126.700881035,481.72433203,316.111949103,391.728901799,335.429983363,501.515541375,154.858784674,690.010498667,406.322645658,954.738560693
279742.104409,391.978567546,277.872275746,438.068346408,214.228851802,476.43505244,362.352048997,729.998448665,58.3335042395,621.060013346,966.517467296
253440.262128,303.824725862,218.442357061,482.09340764,103.284835038,391.404223362,568.237379785,718.915755372,42.2641270538,38.6833474917,1009.02235906
293603.646216,194.28568725,106.152445028,28.4209615567,418.283521715,420.53877691,95.2642491796,758.813220816,89.7124133944,388.236381806,813.615286719
261630.747315,450.013217581,147.977512703,388.816658761,335.764961155,473.961702603,554.994355815,751.198829906,859.668729304,740.904478378,1009.01276428
304816.406189,183.310962582,164.281376929,8.83083490452,373.860837937,289.759895317,400.269310639,699.953517866,89.7965600336,31.4889196979,972.219966162
267175.602331,442.506012621,32.9528594596,498.503308847,93.3381793115,574.830376757,35.810432703,574.080418143,550.64524048,358.560982442,923.060063516
244254.15417,107.996744724,438.938328638,496.970911469,421.147396019,466.951763526,528.469448885,41.7694655435,814.969903628,586.488898721,618.422053754
191189.698209,488.960231317,89.914854164,564.972095469,320.913817809,99.3000951394,729.000349704,629.224629675,590.294106513,638.038622348,915.62641751
222222.979894,410.056846874,297.622724517,145.116331251,557.932742925,167.211107522,611.372136478,377.564650634,658.23245713,761.59864771,847.523699546
201235.120305,379.510923011,356.50163439,167.556833657,598.607731999,370.303447996,593.4182177,631.699078832,328.37715734,614.574814999,607.221481617
275077.487864,19.4412712157,111.148617398,161.58795074,235.327074163,228.40962452,200.779463594,537.557850849,372.638745483,434.719342915,973.149853433
246942.022175,264.045908793,532.737577261,80.803420502,616.075858713,712.639706864,480.006060863,696.144477416,614.096990613,163.116685119,953.026046509
233596.575222,284.700999421,477.932472035,532.964285546,310.090364999,538.625301924,670.746127967,562.99274765,708.93259855,777.578377564,503.627552967
203523.494811,501.533741328,306.39174652,154.27558531,602.062161867,612.017726271,125.033033463,589.270768176,774.251092181,504.74040176,976.006649266
240444.854121,192.129152169,318.835074421,31.5702550742,397.154536474,132.685299979,671.506376385,93.1011453042,708.830835708,614.123230627,409.332803477
230738.279137,212.811260933,214.086568907,269.898010981,348.499014194,290.779069061,682.727865777,463.571583774,655.713007169,774.347441174,446.475832872
342169.269041,6.67203242307,4.07214730405,116.793645428,454.606059334,639.491194814,603.392989767,720.070015742,651.572980792,748.25850072,938.854937357
288877.403761,181.617634546,183.764686561,186.193212424,534.068464598,382.125673472,459.272111132,383.810557608,476.118234471,566.321257337,666.804775076
195243.71712,99.2420834256,104.115873413,358.278278108,304.474930013,230.335201884,729.96527851,751.819809919,268.422684333,571.831883235,848.127899061
208622.934392,289.866163917,221.266613703,413.786521941,152.0847002,344.878199857,531.038292078,185.564816141,812.986875416,623.918614973,863.078443909
227923.582808,297.553500245,314.560056661,94.8908451112,636.473866216,707.3813576,329.675147211,129.316029972,846.288743667,51.1782091338,966.454629637
284820.900118,79.9323836423,196.245114038,309.159223789,185.34851626,514.426044772,40.9114004371,282.962326331,462.479216272,693.780716448,286.123074949
301917.885326,55.9001425662,263.506504406,234.539512971,238.281795313,502.295121211,710.614345201,632.437636287,620.554631106,678.979867133,929.570660098
185682.719944,413.123561681,247.467175916,560.870969939,288.290909071,700.886820448,257.131965565,270.062971133,738.496225801,687.158999148,740.590079334
212294.638926,81.6530144592,552.978264326,399.629227214,413.925686258,658.016843231,164.663872133,734.898063095,645.941706364,573.134045518,805.441024755
314318.787236,249.826138669,119.810688187,271.769995528,363.05675995,154.639746389,458.957058996,199.042717484,486.906963518,735.904142504,871.246508076
283237.144069,335.434458995,740.136738431,677.307029336,497.798109411,611.093198114,1008.5782012,732.146629874,980.07575228,758.6722375,987.551894819
240756.933737,368.711199074,239.461783145,75.153250311,484.811167153,262.910047221,485.71708113,554.222525872,71.8290731637,302.645975136,897.419234719
200676.631815,228.345380185,349.859345323,329.66062742,284.61629218,629.692867215,154.681687598,230.646053009,909.35466027,717.380743757,777.088965516
302774.084512,126.547210343,306.531185874,273.113511406,439.154187915,191.244161044,535.572901365,604.108947983,712.274960554,589.92629551,918.129177652
410267.399898,45.3658175771,99.8536597899,2.70806972052,747.112108012,323.276969202,914.67410666,745.337492395,808.695923757,771.790244413,812.004910393
238876.232204,478.940225643,185.752475054,14.2347647096,540.322359665,600.577919017,536.352192426,724.010498023,639.175665546,684.720177323,881.962492855
243873.473905,10.0080862812,585.247824274,452.56699835,464.061344563,198.715051739,860.933030274,509.211745349,846.57300239,720.967776456,1000.96944012
231468.391353,31.1025994772,448.061655845,334.101004024,397.038133419,119.413940278,636.112638386,292.278615934,699.352953347,736.676091923,442.821494182
257186.999644,72.7224448865,117.297189202,143.463350176,45.1966047109,331.883363925,448.731117506,689.18362931,246.243215061,486.397194024,711.044687298
312817.409659,5.48556003382,300.151283595,106.094866535,396.519352837,524.967099227,54.9924921104,381.091250009,513.676729694,778.860968335,65.8223133987
255251.326035,17.4015187124,27.3976063997,3.76810792945,667.693684789,436.18170082,519.693210171,767.156008109,113.408467431,253.686636382,920.841008845
231525.882765,591.144083603,222.214216684,611.219017986,259.097104604,191.949724027,808.824506529,396.768590023,816.533984797,297.843515202,943.891879033
249153.787701,255.707968613,381.510019316,273.524382174,417.769777912,492.051547772,210.145860413,134.311442105,563.510714989,381.443145934,559.860683564
257309.998106,140.331268102,474.165401809,154.386060479,477.88680943,133.199390408,819.970558087,747.31714639,514.200003611,607.445582415,945.215367889
203560.745573,206.789873085,349.698627392,437.804890222,254.3397044,353.122885366,450.109036472,264.000791411,687.568192566,686.170904111,688.870555497
255810.337098,118.23962961,252.286418526,599.530070368,501.017357267,102.562802378,813.441945293,227.31688053,842.581079911,278.404808457,971.263430803
218945.34789,92.0064509227,221.39922717,191.548466216,585.047541296,631.1977418,102.258137944,694.070203359,574.872868184,397.111395533,993.680904806
252101.51883,133.411639625,227.087694096,371.72022436,186.312897737,661.313209954,417.373593418,27.7363007878,994.027322366,538.017308306,1007.13806294
227631.866419,225.134214225,7.12739403422,201.989331128,609.116666228,729.72472959,175.465073199,716.408538068,339.647135838,536.434953096,673.019553234
228959.518325,67.4593621392,497.910143231,589.665791114,265.254816799,513.18827322,399.481664627,511.469372956,589.82673838,585.033126673,803.859547407
212611.855819,267.686776012,172.912198729,33.1330147045,569.982095722,105.330772712,637.1009281,622.637940222,360.416543453,628.506521942,765.366696388
271683.891182,146.992036966,165.196895418,330.227380146,336.618087825,540.522375462,7.55773766583,470.929287506,299.263418253,563.352044299,887.819594555
283009.132355,197.327256005,42.594511902,293.534840245,150.412705372,192.660845719,525.458447151,519.480204337,814.716330635,205.825524632,997.209800536
275054.742027,446.473445777,421.020376873,675.141851969,207.956464161,776.916487752,208.893216032,618.408104852,742.881930316,705.880250464,725.86199637
257208.712905,588.74898995,15.1204710051,126.668715407,622.702689004,352.419654816,650.2140852,740.523859838,215.584005849,429.698017524,696.303815746
260479.740412,64.8498551931,122.243477674,750.427628991,78.6819296774,361.451544743,665.127217121,733.848493113,365.196092685,775.548796744,616.397053327
264693.375695,166.231246405,184.284117883,207.769036584,161.519348372,89.2488894891,392.846725973,562.147406234,296.600800241,165.146397337,996.631727204
214395.796538,488.8339096,357.788100908,647.795145731,163.784180331,431.871076166,569.684338554,441.85962797,795.572573206,769.43129852,931.661393242
251343.382704,229.672608025,107.911162331,470.998704754,434.854388173,11.9796540334,683.76570867,461.301921671,606.897977435,257.85471798,997.832160531
246108.671558,171.509657977,138.991573053,35.1597043743,300.664480226,95.2407887767,573.65819874,648.935378752,195.635447338,498.515358615,647.851320463
236687.056861,411.055750367,0.348886213089,121.898686149,480.845123444,321.572247926,462.072072776,619.794143759,126.725465928,237.319536956,733.103875957
222732.657598,334.647200337,254.8335302,365.087120738,450.749450015,562.423568399,169.314644056,609.875635587,640.373383401,517.807464201,874.862125409
279648.708378,170.152122189,208.34024974,73.9803211572,541.748662203,354.83820496,833.434470834,702.715265106,649.799114414,690.547165363,900.807281684
330863.089757,256.906773467,132.827349418,245.166130383,193.426676457,315.056625849,302.030095881,332.447118348,431.600283872,641.133955701,46.8151454859
298168.408906,170.207455437,146.516453574,51.9453329717,354.50572185,325.991251489,189.066412049,727.255017768,431.415080033,652.260900394,757.607186452
220929.451002,516.854387782,350.001260795,312.851633958,762.761158212,671.840413462,509.694212738,651.761561341,614.556267528,772.310429349,645.376572512
240946.762624,224.138164398,353.504789691,77.0260614459,491.298916037,664.213368634,93.1754168406,478.924517273,666.788174045,566.320355328,917.81162583
224639.395125,141.465898607,136.791774954,455.605918576,185.885494322,58.3773333646,807.508834987,717.27240409,490.561284084,514.597038549,953.885738492
232603.968762,454.813690698,351.682241787,338.590082734,525.712827647,383.96948604,643.307485112,354.608853717,814.848491525,444.75466007,902.569373823
232430.511834,72.0518976992,162.443788261,610.381915535,419.974828523,684.489965974,355.353222343,318.995297718,817.727233542,740.190656723,730.640493654
